Type,Subcarrier Spacing,Symbol time,Subcarriers FFT,CP length,Average Received Power (mW),Threshold,SNR,Average Signal Power,Average Noise Power
Clean,3906.25,0.000256,64,32,0.0270551,0,16.4646,-19.8058,-36.2704
Clean,488.281,0.002048,512,64,0.0269732,0,16.471,-19.8075,-36.2784
Clean,488.281,0.002048,512,64,0.0371416,0,16.4776,-19.8082,-36.2859
Clean,976.562,0.001024,256,64,0.026245,0,16.4754,-19.8074,-36.2827
Clean,488.281,0.002048,512,64,0.0323814,0,16.4819,-19.8081,-36.29
Clean,488.281,0.002048,512,64,0.0336047,0,16.4837,-19.8062,-36.2899
Clean,244.141,0.004096,1024,64,0.0931839,0,16.484,-19.805,-36.289
Clean,244.141,0.004096,1024,64,0.035736,0,16.4868,-19.8055,-36.2923
Clean,7812.5,0.000128,32,16,0.0511816,0,16.4923,-19.8051,-36.2975
Clean,7812.5,0.000128,32,64,0.0632724,0,16.4887,-19.8019,-36.2906
Clean,488.281,0.002048,512,64,0.0929424,0,16.4857,-19.8012,-36.2868
Clean,488.281,0.002048,512,64,0.0450065,0,16.4913,-19.8014,-36.2927
Clean,488.281,0.002048,512,64,0.0455646,0,16.495,-19.7999,-36.295
Clean,1953.12,0.000512,128,16,0.0402408,0,16.4939,-19.7972,-36.2911
Clean,488.281,0.002048,512,64,0.029083,0,16.4964,-19.7976,-36.294
Clean,488.281,0.002048,512,64,0.022268,0,16.4965,-19.7979,-36.2944
Clean,244.141,0.004096,1024,64,0.0262176,0,16.5022,-19.8,-36.3022
Clean,244.141,0.004096,1024,64,0.0226714,0,16.5049,-19.8008,-36.3057
Clean,244.141,0.004096,1024,64,0.0275336,0,16.5103,-19.8023,-36.3127
Clean,244.141,0.004096,1024,64,0.0232434,0,16.509,-19.8024,-36.3115
Clean,488.281,0.002048,512,64,0.0226763,0,16.5146,-19.8046,-36.3192
Clean,244.141,0.004096,1024,64,0.030308,0,16.5176,-19.8054,-36.323
Clean,244.141,0.004096,1024,64,0.0232558,0,16.4873,-19.8053,-36.2927
Clean,244.141,0.004096,1024,64,0.0288623,0,16.4893,-19.8064,-36.2957
Clean,244.141,0.004096,1024,64,0.0188045,0,16.492,-19.8076,-36.2996
Clean,976.562,0.001024,256,32,0.0246367,0,16.4883,-19.8074,-36.2957
Clean,488.281,0.002048,512,64,0.0254359,0,16.4939,-19.8085,-36.3024
Clean,244.141,0.004096,1024,64,0.02116,0,16.4996,-19.8103,-36.3099
Clean,488.281,0.002048,512,64,0.0227558,0,16.5022,-19.8111,-36.3133
Clean,244.141,0.004096,1024,64,0.0247215,0,16.4976,-19.8111,-36.3087
Clean,488.281,0.002048,512,64,0.0858634,0,16.5001,-19.8123,-36.3124
Clean,244.141,0.004096,1024,64,0.0270396,0,16.503,-19.813,-36.316
Clean,3906.25,0.000256,64,64,0.0246961,0,16.5081,-19.815,-36.323
Clean,976.562,0.001024,256,64,0.0251487,0,16.5054,-19.8152,-36.3205
Clean,488.281,0.002048,512,64,0.0177795,0,16.4814,-19.8143,-36.2958
Clean,488.281,0.002048,512,64,0.0398814,0,16.4785,-19.8132,-36.2917
Clean,488.281,0.002048,512,64,0.0653356,0,16.4808,-19.8126,-36.2935
Clean,488.281,0.002048,512,64,0.0472633,0,16.4825,-19.8121,-36.2946
Clean,244.141,0.004096,1024,64,0.0678071,0,16.4836,-19.8121,-36.2957
Clean,244.141,0.004096,1024,64,0.0636241,0,16.473,-19.809,-36.282
Clean,244.141,0.004096,1024,64,0.0695496,0,16.4742,-19.8087,-36.2829
Clean,488.281,0.002048,512,64,0.0769941,0,16.4656,-19.8062,-36.2718
Clean,976.562,0.001024,256,16,0.0559999,0,16.4523,-19.8035,-36.2558
Clean,488.281,0.002048,512,64,0.061054,0,16.4541,-19.8012,-36.2553
Clean,488.281,0.002048,512,64,0.0694926,0,16.4522,-19.8,-36.2522
Clean,488.281,0.002048,512,64,0.0405348,0,16.4514,-19.7976,-36.249
Clean,244.141,0.004096,1024,64,0.054169,0,16.4537,-19.7977,-36.2515
Clean,244.141,0.004096,1024,64,0.0437437,0,16.4565,-19.7973,-36.2538
Clean,244.141,0.004096,1024,64,0.0546228,0,16.4585,-19.7962,-36.2547
Clean,488.281,0.002048,512,64,0.0392851,0,16.4567,-19.7952,-36.2518
Clean,15625,6.40E-05,16,64,0.0446497,0,16.4613,-19.795,-36.2563
Clean,244.141,0.004096,1024,64,0.0385987,0,16.4657,-19.7947,-36.2604
Clean,7812.5,0.000128,32,64,0.0397175,0,16.4623,-19.7936,-36.2558
Clean,1953.12,0.000512,128,64,0.0397855,0,16.4663,-19.7939,-36.2602
Clean,488.281,0.002048,512,64,0.0426812,0,16.4646,-19.7939,-36.2584
Clean,244.141,0.004096,1024,64,0.0243079,0,16.4673,-19.7947,-36.262
Clean,1953.12,0.000512,128,32,0.0625985,0,16.4716,-19.7966,-36.2682
Clean,244.141,0.004096,1024,64,0.0309239,0,16.4769,-19.798,-36.2749
Clean,488.281,0.002048,512,64,0.0263714,0,16.4683,-19.7963,-36.2646
Clean,244.141,0.004096,1024,64,0.164883,0,16.4709,-19.7973,-36.2682
Clean,488.281,0.002048,512,64,0.0218068,0,16.4762,-19.799,-36.2752
Clean,244.141,0.004096,1024,64,0.046367,0,16.4798,-19.8003,-36.28
Clean,488.281,0.002048,512,64,0.0218518,0,16.4755,-19.7995,-36.2751
Clean,976.562,0.001024,256,32,0.0272402,0,16.4807,-19.8015,-36.2822
Clean,488.281,0.002048,512,64,0.0237785,0,16.478,-19.8018,-36.2798
Clean,488.281,0.002048,512,64,0.103527,0,16.4755,-19.8008,-36.2763
Clean,244.141,0.004096,1024,64,0.0307972,0,16.4784,-19.8014,-36.2798
Clean,244.141,0.004096,1024,64,0.0308505,0,16.4836,-19.8026,-36.2862
Clean,488.281,0.002048,512,64,0.0287388,0,16.4811,-19.8025,-36.2836
Clean,3906.25,0.000256,64,64,0.0289031,0,16.4837,-19.8033,-36.2871
Clean,244.141,0.004096,1024,64,0.187399,0,16.4739,-19.8007,-36.2746
Clean,1953.12,0.000512,128,64,0.0369541,0,16.4754,-19.8017,-36.2772
Clean,244.141,0.004096,1024,64,0.0240755,0,16.4718,-19.8018,-36.2737
Clean,488.281,0.002048,512,64,0.0270481,0,16.4745,-19.8027,-36.2772
Clean,244.141,0.004096,1024,64,0.0571194,0,16.4322,-19.8021,-36.2343
Clean,1953.12,0.000512,128,32,0.0402238,0,16.4363,-19.803,-36.2393
Clean,976.562,0.001024,256,64,0.0339759,0,16.4373,-19.8022,-36.2395
Clean,488.281,0.002048,512,64,0.0370789,0,16.434,-19.8011,-36.2351
Clean,244.141,0.004096,1024,64,0.0377557,0,16.4379,-19.802,-36.2399
Clean,976.562,0.001024,256,64,0.0416194,0,16.4417,-19.802,-36.2436
Clean,244.141,0.004096,1024,64,0.0441831,0,16.4365,-19.7997,-36.2361
Clean,244.141,0.004096,1024,64,0.0469341,0,16.4402,-19.8004,-36.2406
Clean,1953.12,0.000512,128,32,0.0492823,0,16.4436,-19.8009,-36.2445
Clean,244.141,0.004096,1024,64,0.0527458,0,16.445,-19.8012,-36.2463
Clean,244.141,0.004096,1024,64,0.0199067,0,16.4495,-19.8036,-36.2531
Clean,244.141,0.004096,1024,64,0.0412217,0,16.4344,-19.8045,-36.2388
Clean,488.281,0.002048,512,64,0.0655914,0,16.4318,-19.8037,-36.2355
Clean,244.141,0.004096,1024,64,0.0232833,0,16.4366,-19.8056,-36.2423
Clean,488.281,0.002048,512,64,0.0188721,0,16.4412,-19.8074,-36.2486
Clean,244.141,0.004096,1024,64,0.0419156,0,16.44,-19.8081,-36.248
Clean,488.281,0.002048,512,64,0.0582533,0,16.4426,-19.8088,-36.2514
Clean,488.281,0.002048,512,64,0.0220553,0,16.4473,-19.8108,-36.2582
Clean,244.141,0.004096,1024,64,0.0213196,0,16.4523,-19.8123,-36.2646
Clean,244.141,0.004096,1024,64,0.0383699,0,16.4546,-19.8131,-36.2677
Clean,488.281,0.002048,512,64,0.0209218,0,16.4591,-19.8148,-36.2739
Clean,244.141,0.004096,1024,64,0.0218301,0,16.4588,-19.8152,-36.2741
Clean,488.281,0.002048,512,64,0.0179054,0,16.4633,-19.8175,-36.2808
Clean,244.141,0.004096,1024,64,0.027602,0,16.4657,-19.8183,-36.284
Clean,488.281,0.002048,512,64,0.0188035,0,16.4652,-19.8187,-36.2839
Clean,3906.25,0.000256,64,64,0.0286186,0,16.468,-19.8198,-36.2878
Clean,244.141,0.004096,1024,64,0.0326914,0,16.4704,-19.8201,-36.2905
Clean,244.141,0.004096,1024,64,0.0253016,0,16.4756,-19.8194,-36.295
Clean,1953.12,0.000512,128,64,0.0207672,0,16.4743,-19.8197,-36.2941
Clean,1953.12,0.000512,128,64,0.0402326,0,16.4776,-19.819,-36.2965
Clean,488.281,0.002048,512,64,0.0852571,0,16.4717,-19.8167,-36.2884
Clean,244.141,0.004096,1024,64,0.0818692,0,16.477,-19.8145,-36.2915
Clean,488.281,0.002048,512,64,0.0596939,0,16.4818,-19.814,-36.2958
Clean,488.281,0.002048,512,64,0.0759402,0,16.483,-19.8132,-36.2963
Clean,976.562,0.001024,256,32,0.0299412,0,16.4819,-19.8125,-36.2944
Clean,488.281,0.002048,512,64,0.0329117,0,16.4868,-19.8114,-36.2982
Clean,488.281,0.002048,512,64,0.0371572,0,16.4901,-19.8107,-36.3008
Clean,976.562,0.001024,256,64,0.0313168,0,16.4845,-19.8092,-36.2937
Clean,976.562,0.001024,256,64,0.0317279,0,16.4886,-19.81,-36.2985
Clean,244.141,0.004096,1024,64,0.0210407,0,16.4926,-19.8115,-36.3041
Clean,488.281,0.002048,512,64,0.138326,0,16.493,-19.8114,-36.3044
Clean,488.281,0.002048,512,64,0.0226233,0,16.4974,-19.8135,-36.3109
Clean,488.281,0.002048,512,64,0.0216015,0,16.5022,-19.815,-36.3172
Clean,244.141,0.004096,1024,64,0.0216458,0,16.5036,-19.8156,-36.3192
Clean,488.281,0.002048,512,64,0.152492,0,16.5061,-19.8162,-36.3224
Clean,488.281,0.002048,512,64,0.0193972,0,16.5105,-19.8184,-36.3289
Clean,7812.5,0.000128,32,32,0.0342599,0,16.5157,-19.8184,-36.3341
Clean,976.562,0.001024,256,64,0.167676,0,16.5149,-19.818,-36.3328
Clean,488.281,0.002048,512,64,0.0210149,0,16.5193,-19.8198,-36.339
Clean,244.141,0.004096,1024,64,0.0289317,0,16.515,-19.8197,-36.3346
Clean,488.281,0.002048,512,64,0.0281368,0,16.5194,-19.8211,-36.3405
Clean,244.141,0.004096,1024,64,0.0298469,0,16.5215,-19.8219,-36.3434
Clean,1953.12,0.000512,128,64,0.0283373,0,16.526,-19.823,-36.349
Clean,244.141,0.004096,1024,64,0.0307461,0,16.5248,-19.8228,-36.3476
Clean,244.141,0.004096,1024,64,0.0223242,0,16.5271,-19.8236,-36.3507
Clean,244.141,0.004096,1024,64,0.0223891,0,16.5319,-19.8247,-36.3566
Clean,244.141,0.004096,1024,64,0.0287634,0,16.5365,-19.8257,-36.3623
Clean,488.281,0.002048,512,64,0.0234256,0,16.5334,-19.8252,-36.3585
Clean,976.562,0.001024,256,16,0.0266434,0,16.5381,-19.8266,-36.3646
Clean,976.562,0.001024,256,64,0.256113,0,16.5347,-19.8252,-36.3599
Clean,244.141,0.004096,1024,64,0.0445564,0,16.5393,-19.8252,-36.3645
Clean,3906.25,0.000256,64,32,0.0328562,0,16.5416,-19.8256,-36.3672
Clean,488.281,0.002048,512,64,0.0510918,0,16.5462,-19.8254,-36.3716
Clean,976.562,0.001024,256,64,0.258466,0,16.544,-19.8239,-36.3679
Clean,244.141,0.004096,1024,64,0.0436458,0,16.5465,-19.8242,-36.3707
Clean,244.141,0.004096,1024,64,0.0410637,0,16.5515,-19.8245,-36.3759
Clean,488.281,0.002048,512,32,0.0440546,0,16.5562,-19.8246,-36.3807
Clean,244.141,0.004096,1024,64,0.243598,0,16.5543,-19.8232,-36.3775
Clean,488.281,0.002048,512,64,0.0297726,0,16.5564,-19.8236,-36.3799
Clean,488.281,0.002048,512,64,0.289349,0,16.5362,-19.8183,-36.3545
Clean,1953.12,0.000512,128,8,0.092614,0,16.5404,-19.8149,-36.3554
Clean,488.281,0.002048,512,64,0.0238663,0,16.5429,-19.8155,-36.3584
Clean,488.281,0.002048,512,64,0.0356229,0,16.5477,-19.8162,-36.3639
Clean,488.281,0.002048,512,64,0.0946885,0,16.5469,-19.8155,-36.3624
Clean,244.141,0.004096,1024,64,0.0260477,0,16.5517,-19.8167,-36.3684
Clean,488.281,0.002048,512,64,0.0329753,0,16.5543,-19.817,-36.3713
Clean,488.281,0.002048,512,64,0.0266031,0,16.5535,-19.8168,-36.3703
Clean,976.562,0.001024,256,64,0.0329205,0,16.5575,-19.8175,-36.3751
Clean,3906.25,0.000256,64,32,0.0341038,0,16.5598,-19.8183,-36.3781
